lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
démontrer,démontré,VERB,VERB,1.0,0.0,,VERB: 1.00,True,16,0,2.833213344056216
que,que,SCONJ,SCONJ,0.6915510664276248,1.397369454710615,CCONJ,"SCONJ: 0.69, CCONJ: 0.17, PRON: 0.06, ADV: 0.05",True,1979,0,7.590852123688581
le,la,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
population,population,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,92,0,4.532599493153256
civil,civile,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,40,0,3.713572066704308
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
le,le,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
territoire,territoire,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,98,0,4.59511985013459
non,non,ADV,ADV,0.1516206771484079,1.8990642005741691,AUX,"AUX: 0.40, CCONJ: 0.25, SCONJ: 0.19, ADV: 0.15",True,120,0,4.795790545596741
autonome,autonome,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,17,0,2.8903717578961645
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
le,le,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
Sahara,Sahara,PROPN,PROPN,0.0,0.0,NOUN,NOUN: 1.00,True,41,0,3.7376696182833684
occidental,occidental,ADJ,ADJ,0.4954761699901536,1.3277582654061977,NUM,"ADJ: 0.50, NUM: 0.42, PROPN: 0.08",True,62,0,4.143134726391533
être,est,AUX,AUX,0.4687470215317024,1.7986756264740116,SCONJ,"AUX: 0.47, SCONJ: 0.23, ADV: 0.20, CCONJ: 0.10",True,8404,0,9.036582045842716
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
objet,objet,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,56,0,4.04305126783455
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
divers,diverses,ADJ,DET,0.5180380963369349,0.9990609684531243,NUM,"ADJ: 0.52, NUM: 0.48",True,27,1,3.332204510175204
atteinte,atteintes,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
à,à,ADP,ADP,1.0,0.0,,ADP: 1.00,True,9366,0,9.14494815320913
le,les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
droit,droits,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,184,0,5.220355825078324
humain,humains,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,51,0,3.9512437185814275
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
comme,comme,ADP,ADP,0.884348973672223,0.5167293038082115,CCONJ,"ADP: 0.88, CCONJ: 0.12",True,472,0,6.159095388491933
le,la,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
détention,détention,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
arbitraire,arbitraire,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
le,les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
coup,coups,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,54,0,4.007333185232471
et,et,CCONJ,CCONJ,0.25644065667983523,1.7170903132548632,SCONJ,"SCONJ: 0.43, ADP: 0.28, CCONJ: 0.26",True,7215,0,8.88405606174246
le,les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
torture,tortures,NOUN,NOUN,,,,,False,0,0,0.0
»,»,PUNCT,PUNCT,,,,,True,814,0,6.703188113240863
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
écrire,écrit,VERB,VERB,1.0,0.0,,VERB: 1.00,True,107,0,4.68213122712422
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
ONG,ONG,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
international,internationale,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,145,0,4.983606621708336
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
implanter,implantée,VERB,VERB,0.9293416244139936,0.3683757903492162,ADJ,"VERB: 0.93, ADJ: 0.07",True,16,0,2.833213344056216
dans,dans,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2779,0,7.930206206684683
35,35,NUM,NUM,0.209923167773379,0.7413358522779963,DET,"DET: 0.79, NUM: 0.21",True,14,0,2.70805020110221
pays,pays,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,251,0,5.529429087511423
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
citer,citée,VERB,VERB,1.0,0.0,,VERB: 1.00,True,27,0,3.332204510175204
par,par,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2183,0,7.688913336864796
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
agence,agence,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,46,0,3.8501476017100584
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
presse,presse,NOUN,NOUN,0.31423178009069613,0.8979980791112208,PROPN,"PROPN: 0.69, NOUN: 0.31",True,40,0,3.713572066704308
sahraoui,sahraouie,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,26,0,3.295836866004329
.,.,PUNCT,PUNCT,,,,,True,13366,0,9.500544261971474
1er,1er,NUM,ADJ,1.0,0.0,,NUM: 1.00,True,36,1,3.6109179126442243
:,:,PUNCT,PUNCT,,,,,True,739,0,6.606650186198215
début,début,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,130,0,4.875197323201151
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
le,la,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
présidence,présidence,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
lituanien,lituanienne,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
organisation,Organisation,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,77,0,4.356708826689592
pour,pour,ADP,ADP,0.7890790430468303,0.7432394314397186,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,2242,0,7.715569534520208
le,la,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
sécurité,Sécurité,NOUN,NOUN,0.5052247925977241,0.9999212318674002,PROPN,"NOUN: 0.51, PROPN: 0.49",True,59,0,4.0943445622221
et,et,CCONJ,CCONJ,0.25644065667983523,1.7170903132548632,SCONJ,"SCONJ: 0.43, ADP: 0.28, CCONJ: 0.26",True,7215,0,8.88405606174246
le,la,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
coopération,Coopération,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
en,en,ADP,ADP,0.21695278762461512,1.4815638486393006,DET,"DET: 0.51, CCONJ: 0.27, ADP: 0.22",True,5233,0,8.562931083090092
Europe,Europe,PROPN,PROPN,0.9431808609821591,0.31468648375912217,NOUN,"PROPN: 0.94, NOUN: 0.06",True,109,0,4.700480365792417
(,(,PUNCT,PUNCT,,,,,True,2211,0,7.701652362642226
OSCE,OSCE,PROPN,PROPN,,,,,False,0,0,0.0
),),PUNCT,PUNCT,,,,,True,2204,0,7.6984827878809465
(,(,PUNCT,PUNCT,,,,,True,2211,0,7.701652362642226
jusque,jusqu',ADP,ADP,0.045125702997240974,1.523668886477906,CCONJ,"CCONJ: 0.58, SCONJ: 0.25, ADV: 0.12",True,223,0,5.4116460518550396
à,à,ADP,ADP,1.0,0.0,,ADP: 1.00,True,9366,0,9.14494815320913
le,le,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
31,31,NUM,NUM,1.0,0.0,,NUM: 1.00,True,39,0,3.6888794541139363
décembre,décembre,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,108,0,4.6913478822291435
),),PUNCT,PUNCT,,,,,True,2204,0,7.6984827878809465
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
avant,avant,ADP,ADP,0.8879481521664462,0.5060740972167108,CCONJ,"ADP: 0.89, CCONJ: 0.11",True,144,0,4.976733742420574
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
Irlande,Irlande,PROPN,PROPN,0.9635512733421282,0.22576579033443525,NOUN,PROPN: 0.96,True,19,0,2.995732273553991
(,(,PUNCT,PUNCT,,,,,True,2211,0,7.701652362642226
2012,2012,NUM,NUM,0.9187557460241279,0.44094144699612764,ADJ,"NUM: 0.92, ADJ: 0.07",True,47,0,3.871201010907891
),),PUNCT,PUNCT,,,,,True,2204,0,7.6984827878809465
et,et,CCONJ,CCONJ,0.25644065667983523,1.7170903132548632,SCONJ,"SCONJ: 0.43, ADP: 0.28, CCONJ: 0.26",True,7215,0,8.88405606174246
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
Ukraine,Ukraine,PROPN,PROPN,,,,,True,2,0,1.0986122886681098
(,(,PUNCT,PUNCT,,,,,True,2211,0,7.701652362642226
2013,2013,NUM,NUM,,,,,True,8,0,2.1972245773362196
),),PUNCT,PUNCT,,,,,True,2204,0,7.6984827878809465
.,.,PUNCT,PUNCT,,,,,True,13366,0,9.500544261971474
et,Et,CCONJ,CCONJ,0.25644065667983523,1.7170903132548632,SCONJ,"SCONJ: 0.43, ADP: 0.28, CCONJ: 0.26",True,7215,0,8.88405606174246
pourtant,pourtant,ADV,ADV,1.0,0.0,,ADV: 1.00,True,23,0,3.1780538303479458
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
lors,lors,ADV,ADV,0.5184561214690955,1.5275209353939645,PRON,"ADV: 0.52, PRON: 0.25, VERB: 0.23",True,286,0,5.659482215759621
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
son,sa,DET,DET,0.8481722905876147,0.863954061477403,CCONJ,"DET: 0.85, CCONJ: 0.08",True,3876,0,8.262816937670928
premier,première,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,675,0,6.516193076042964
visite,visite,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
en,en,ADP,ADP,0.21695278762461512,1.4815638486393006,DET,"DET: 0.51, CCONJ: 0.27, ADP: 0.22",True,5233,0,8.562931083090092
Afrique,Afrique,PROPN,PROPN,0.31683746610707475,0.9009091058654913,NOUN,"NOUN: 0.68, PROPN: 0.32",True,47,0,3.871201010907891
subsaharien,subsaharienne,ADJ,ADJ,,,,,True,1,0,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
été,été,NOUN,NOUN,0.6829806503618076,0.9011106109606802,PROPN,"NOUN: 0.68, PROPN: 0.32",True,51,0,3.9512437185814275
2007,2007,NUM,NUM,1.0,0.0,,NUM: 1.00,True,83,0,4.430816798843313
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
lui,il,PRON,PRON,0.7173975220804439,1.0427392110337699,CCONJ,"PRON: 0.72, CCONJ: 0.24",True,5436,0,8.600982717145921
montrer,montre,VERB,VERB,1.0,0.0,,VERB: 1.00,True,56,0,4.04305126783455
le,les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
dent,dents,NOUN,NOUN,,,,,True,5,0,1.791759469228055
dans,dans,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2779,0,7.930206206684683
un,un,DET,DET,0.7741737557418163,1.1225809040946326,ADP,"DET: 0.77, ADP: 0.11, CCONJ: 0.09",True,8933,0,9.097619501912064
discours,discours,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,16,0,2.833213344056216
humilier,humiliant,VERB,ADJ,,,,,True,1,1,0.6931471805599453
pour,pour,ADP,ADP,0.7890790430468303,0.7432394314397186,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,2242,0,7.715569534520208
le,les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
Africains,Africains,PROPN,NOUN,,,,,False,0,1,0.0
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
prononcer,prononcé,VERB,VERB,1.0,0.0,,VERB: 1.00,True,20,0,3.044522437723423
à,à,ADP,ADP,1.0,0.0,,ADP: 1.00,True,9366,0,9.14494815320913
le,l',DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
université,Université,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,100,0,4.61512051684126
Cheikh,Cheikh,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
Anta,Anta,PROPN,PROPN,,,,,False,0,0,0.0
Diop,Diop,PROPN,PROPN,,,,,False,0,0,0.0
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
Dakar,Dakar,PROPN,PROPN,,,,,True,2,0,1.0986122886681098
.,.,PUNCT,PUNCT,,,,,True,13366,0,9.500544261971474
le,Les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
spéculation,spéculations,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
autour,autour,ADV,ADV,0.23788039627963264,1.2325783380768334,PRON,"PRON: 0.68, ADV: 0.24",True,62,0,4.143134726391533
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
le,le,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
match,match,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,133,0,4.897839799950911
être,sont,AUX,AUX,0.4687470215317024,1.7986756264740116,SCONJ,"AUX: 0.47, SCONJ: 0.23, ADV: 0.20, CCONJ: 0.10",True,8404,0,9.036582045842716
à,à,ADP,ADP,1.0,0.0,,ADP: 1.00,True,9366,0,9.14494815320913
son,leur,DET,DET,0.8481722905876147,0.863954061477403,CCONJ,"DET: 0.85, CCONJ: 0.08",True,3876,0,8.262816937670928
paroxysme,paroxysme,NOUN,NOUN,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,13366,0,9.500544261971474
eux,Ils,PRON,PRON,0.9444374542892673,0.30957200047813255,ADV,"PRON: 0.94, ADV: 0.06",True,467,0,6.148468295917647
ne,ne,ADV,ADV,0.03110691420199771,0.7244015123648279,PRON,"PRON: 0.85, CCONJ: 0.12",True,1435,0,7.269616749608169
citer,citent,VERB,VERB,1.0,0.0,,VERB: 1.00,True,27,0,3.332204510175204
pas,pas,ADV,ADV,1.0,0.0,,ADV: 1.00,True,893,0,6.795705775173514
son,son,DET,DET,0.8481722905876147,0.863954061477403,CCONJ,"DET: 0.85, CCONJ: 0.08",True,3876,0,8.262816937670928
nom,nom,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,268,0,5.594711379601839
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
parce,parce,ADV,ADV,,,,,True,33,0,3.5263605246161616
que,que,SCONJ,SCONJ,0.6915510664276248,1.397369454710615,CCONJ,"SCONJ: 0.69, CCONJ: 0.17, PRON: 0.06, ADV: 0.05",True,1979,0,7.590852123688581
depuis,depuis,ADP,ADP,0.8904909671962399,0.49843327450209446,CCONJ,"ADP: 0.89, CCONJ: 0.11",True,283,0,5.648974238161206
le,les,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
institution,institutions,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,31,0,3.4657359027997265
on,on,PRON,PRON,0.5432191123278096,1.5995967780630704,SCONJ,"PRON: 0.54, SCONJ: 0.23, CCONJ: 0.19",True,554,0,6.318968113746434
ne,n',ADV,ADV,0.03110691420199771,0.7244015123648279,PRON,"PRON: 0.85, CCONJ: 0.12",True,1435,0,7.269616749608169
attaquer,attaque,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
pas,pas,ADV,ADV,1.0,0.0,,ADV: 1.00,True,893,0,6.795705775173514
un,un,DET,DET,0.7741737557418163,1.1225809040946326,ADP,"DET: 0.77, ADP: 0.11, CCONJ: 0.09",True,8933,0,9.097619501912064
membre,membre,NOUN,NOUN,0.36691210477793945,0.9482715834326781,PRON,"PRON: 0.63, NOUN: 0.37",True,130,0,4.875197323201151
de,de,ADP,ADP,0.7886818615006483,0.7439947701431047,CCONJ,"ADP: 0.79, CCONJ: 0.21",True,27784,0,10.232251585714021
le,la,DET,DET,0.8207496286735718,0.8327615029897053,ADP,"DET: 0.82, ADP: 0.15",True,38293,0,10.55304850493315
famille,famille,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,225,0,5.420534999272286
royal,royale,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,36,0,3.6109179126442243
",",",",PUNCT,PUNCT,,,,,True,16599,0,9.717157974344635
mais,mais,CCONJ,CCONJ,0.15469195513464806,1.2293580521348002,SCONJ,"SCONJ: 0.72, CCONJ: 0.15, PRON: 0.09",True,734,0,6.5998704992128365
ce,c',PRON,PRON,0.959635480454852,0.243961008701331,ADV,PRON: 0.96,True,855,0,6.752270376141742
être,est,AUX,AUX,0.4687470215317024,1.7986756264740116,SCONJ,"AUX: 0.47, SCONJ: 0.23, ADV: 0.20, CCONJ: 0.10",True,8404,0,9.036582045842716
à,à,ADP,ADP,1.0,0.0,,ADP: 1.00,True,9366,0,9.14494815320913
lui,lui,PRON,PRON,0.7173975220804439,1.0427392110337699,CCONJ,"PRON: 0.72, CCONJ: 0.24",True,5436,0,8.600982717145921
que,qu',SCONJ,SCONJ,0.6915510664276248,1.397369454710615,CCONJ,"SCONJ: 0.69, CCONJ: 0.17, PRON: 0.06, ADV: 0.05",True,1979,0,7.590852123688581
lui,ils,PRON,PRON,0.7173975220804439,1.0427392110337699,CCONJ,"PRON: 0.72, CCONJ: 0.24",True,5436,0,8.600982717145921
soi,s',PRON,PRON,0.8260631963800735,0.8193543183609986,CCONJ,"PRON: 0.83, CCONJ: 0.12, ADV: 0.05",True,2063,0,7.6324011266014535
en,en,PRON,PRON,0.8274129668391818,0.8153940727922449,CCONJ,"PRON: 0.83, CCONJ: 0.12, ADV: 0.05",True,246,0,5.5093883366279774
prendre,prennent,VERB,VERB,1.0,0.0,,VERB: 1.00,True,287,0,5.662960480135946
.,.,PUNCT,PUNCT,,,,,True,13366,0,9.500544261971474
lui,Il,PRON,PRON,0.7173975220804439,1.0427392110337699,CCONJ,"PRON: 0.72, CCONJ: 0.24",True,5436,0,8.600982717145921
y,y,PRON,PRON,0.8287336305823229,0.8120222571975413,CCONJ,"PRON: 0.83, CCONJ: 0.12, ADV: 0.05",True,464,0,6.142037405587356
en,en,PRON,PRON,0.8274129668391818,0.8153940727922449,CCONJ,"PRON: 0.83, CCONJ: 0.12, ADV: 0.05",True,246,0,5.5093883366279774
avoir,a,VERB,VERB,1.0,0.0,,VERB: 1.00,True,784,0,6.665683717782408
qui,qui,PRON,PRON,0.8171669946022245,0.8424411100711472,CCONJ,"PRON: 0.82, CCONJ: 0.13, ADV: 0.05",True,1916,0,7.558516743045645
croire,croient,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
toujours,toujours,ADV,ADV,1.0,0.0,,ADV: 1.00,True,120,0,4.795790545596741
que,qu',SCONJ,SCONJ,0.6915510664276248,1.397369454710615,CCONJ,"SCONJ: 0.69, CCONJ: 0.17, PRON: 0.06, ADV: 0.05",True,1979,0,7.590852123688581
lui,ils,PRON,PRON,0.7173975220804439,1.0427392110337699,CCONJ,"PRON: 0.72, CCONJ: 0.24",True,5436,0,8.600982717145921
