lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
else,else,ADV,ADJ,,,,,True,67,1,4.219507705176107
just,just,ADV,ADV,1.0,0.0,,ADV: 1.00,True,390,0,5.968707559985366
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
little,little,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,109,0,4.700480365792417
nostalgic,nostalgic,ADJ,ADJ,,,,,False,0,0,0.0
for,for,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1704,0,7.4413203897176174
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
day,days,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,274,0,5.616771097666572
when,when,ADV,ADV,0.03199806123002649,0.8214410603397441,SCONJ,"SCONJ: 0.81, CCONJ: 0.16",True,396,0,5.983936280687191
that,that,PRON,PRON,0.672376517668812,1.2775876792906455,CCONJ,"PRON: 0.67, CCONJ: 0.23, ADV: 0.08",True,909,0,6.813444599510896
be,was,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
good,good,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,557,0,6.324358962381311
thing,thing,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,166,0,5.117993812416755
?,?,PUNCT,PUNCT,,,,,True,764,0,6.639875833826536
),),PUNCT,PUNCT,,,,,True,882,0,6.78332520060396
this,This,DET,DET,0.7066422259063911,1.011767701359106,PRON,"DET: 0.71, PRON: 0.26",True,882,0,6.78332520060396
BuzzMachine,BuzzMachine,PROPN,PROPN,,,,,False,0,0,0.0
post,post,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,13,0,2.6390573296152584
argue,argues,VERB,VERB,0.9283003280391283,0.372234719434811,ADJ,"VERB: 0.93, ADJ: 0.07",True,16,0,2.833213344056216
that,that,SCONJ,SCONJ,0.7014638724483935,1.1610356778175541,CCONJ,"SCONJ: 0.70, CCONJ: 0.19, ADV: 0.11",True,995,0,6.903747257584598
Google,Google,PROPN,PROPN,,,,,True,7,0,2.0794415416798357
's,'s,PART,PART,0.0,0.98070966057011,NUM,"NUM: 0.58, PROPN: 0.42",True,685,0,6.530877627725885
rush,rush,NOUN,NOUN,,,,,False,0,0,0.0
toward,toward,ADP,ADP,1.0,0.0,,ADP: 1.00,True,15,0,2.772588722239781
ubiquity,ubiquity,NOUN,NOUN,,,,,False,0,0,0.0
might,might,AUX,AUX,0.6890738119244586,1.0732952196548593,PART,"AUX: 0.69, PART: 0.27",True,80,0,4.394449154672439
backfire,backfire,VERB,VERB,,,,,False,0,0,0.0
--,--,PUNCT,PUNCT,,,,,True,158,0,5.0689042022202315
which,which,PRON,PRON,0.6219391552089881,1.432521502930425,CCONJ,"PRON: 0.62, CCONJ: 0.25, ADV: 0.07, PROPN: 0.06",True,324,0,5.783825182329737
we,we,PRON,PRON,0.7452490676226701,0.8187217005811193,ADV,"PRON: 0.75, ADV: 0.25",True,1105,0,7.00850518208228
have,'ve,AUX,AUX,0.5394692821585259,1.420721773688774,SCONJ,"AUX: 0.54, SCONJ: 0.30, ADV: 0.16",True,1272,0,7.149131598557407
all,all,ADV,ADV,0.2384518256664846,1.3993878384385339,PART,"PART: 0.58, ADV: 0.24, CCONJ: 0.18",True,64,0,4.174387269895637
hear,heard,VERB,VERB,1.0,0.0,,VERB: 1.00,True,69,0,4.248495242049359
before,before,ADV,ADV,0.7848059088869054,0.8979135262028771,PRON,"ADV: 0.78, PRON: 0.18",True,31,0,3.4657359027997265
",",",",PUNCT,PUNCT,,,,,True,7019,0,8.856518497019858
but,but,CCONJ,CCONJ,0.34034661022826057,1.3216395645220282,SCONJ,"SCONJ: 0.56, CCONJ: 0.34, ADV: 0.10",True,724,0,6.586171654854675
it,it,PRON,PRON,0.8842537617473055,0.592767679423188,PROPN,"PRON: 0.88, PROPN: 0.10",True,1836,0,7.515889085215125
be,'s,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
particularly,particularly,ADV,ADV,0.5608557596261757,0.9892876382926972,CCONJ,"ADV: 0.56, CCONJ: 0.44",True,13,0,2.6390573296152584
well,well,ADV,ADV,0.9903510355423472,0.07845691157459521,NOUN,ADV: 0.99,True,204,0,5.3230099791384085
-,-,PUNCT,PUNCT,,,,,True,1332,0,7.195187320178709
put,put,VERB,VERB,1.0,0.0,,VERB: 1.00,True,146,0,4.990432586778736
in,in,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2906,0,7.9748769005588755
this,this,DET,DET,0.7066422259063911,1.011767701359106,PRON,"DET: 0.71, PRON: 0.26",True,882,0,6.78332520060396
post,post,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,13,0,2.6390573296152584
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
Google,Google,PROPN,PROPN,,,,,True,7,0,2.0794415416798357
be,is,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
nice,nice,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,76,0,4.343805421853684
search,search,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,16,0,2.833213344056216
engine,engine,NOUN,NOUN,0.7073768872551164,0.8720856314386568,PROPN,"NOUN: 0.71, PROPN: 0.29",True,11,0,2.4849066497880004
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
do,Does,AUX,AUX,1.0,0.0,,AUX: 1.00,True,956,0,6.863803391452954
anybody,anybody,PRON,PRON,,,,,True,6,0,1.9459101490553132
use,use,VERB,VERB,1.0,0.0,,VERB: 1.00,True,275,0,5.62040086571715
it,it,PRON,PRON,0.8842537617473055,0.592767679423188,PROPN,"PRON: 0.88, PROPN: 0.10",True,1836,0,7.515889085215125
for,for,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1704,0,7.4413203897176174
anything,anything,PRON,PRON,0.4318479043180374,1.5111993437676405,ADV,"PRON: 0.43, ADV: 0.41, ADP: 0.16",True,77,0,4.356708826689592
else,else,ADV,ADJ,,,,,True,67,1,4.219507705176107
?,?,PUNCT,PUNCT,,,,,True,764,0,6.639875833826536
they,They,PRON,PRON,0.8822453144417982,0.6094736588760544,ADV,"PRON: 0.88, ADV: 0.09",True,1454,0,7.282761179605593
own,own,VERB,VERB,1.0,0.0,,VERB: 1.00,True,27,0,3.332204510175204
blogger,blogger,PROPN,NOUN,,,,,True,1,1,0.6931471805599453
",",",",PUNCT,PUNCT,,,,,True,7019,0,8.856518497019858
of,of,ADP,ADP,0.6813063985858969,0.94463027151541,SYM,"ADP: 0.68, SYM: 0.31",True,3496,0,8.159660737063376
course,course,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,43,0,3.784189633918261
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
be,Is,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
that,that,PRON,PRON,0.672376517668812,1.2775876792906455,CCONJ,"PRON: 0.67, CCONJ: 0.23, ADV: 0.08",True,909,0,6.813444599510896
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
money,money,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,95,0,4.564348191467836
maker,maker,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
?,?,PUNCT,PUNCT,,,,,True,764,0,6.639875833826536
I,I,PRON,PRON,0.8120455698397202,0.6971726195736183,ADV,"PRON: 0.81, ADV: 0.19",True,3975,0,8.288031567776464
be,'m,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
stay,staying,VERB,VERB,1.0,0.0,,VERB: 1.00,True,69,0,4.248495242049359
away,away,ADV,ADV,0.5231908930238983,1.4738889618685607,ADP,"ADV: 0.52, ADP: 0.25, PRON: 0.22",True,69,0,4.248495242049359
from,from,ADP,ADP,1.0,0.0,,ADP: 1.00,True,635,0,6.455198563340122
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
stock,stock,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,21,0,3.091042453358316
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
I,I,PRON,PRON,0.8120455698397202,0.6971726195736183,ADV,"PRON: 0.81, ADV: 0.19",True,3975,0,8.288031567776464
doubt,doubt,VERB,VERB,,,,,True,3,0,1.3862943611198906
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
very,very,ADV,ADV,1.0,0.0,,ADV: 1.00,True,325,0,5.786897381366708
few,few,ADJ,ADJ,0.4715949722732186,1.0700693249298514,NUM,"NUM: 0.52, ADJ: 0.47",True,110,0,4.709530201312334
who,who,PRON,PRON,0.8379865791354547,0.7890698982664582,ADV,"PRON: 0.84, ADV: 0.11, PROPN: 0.06",True,355,0,5.87493073085203
actually,actually,ADV,ADV,1.0,0.0,,ADV: 1.00,True,70,0,4.2626798770413155
read,read,VERB,VERB,1.0,0.0,,VERB: 1.00,True,74,0,4.31748811353631
my,my,PRON,PRON,0.21427334996656228,0.9239447393389106,DET,"DET: 0.76, PRON: 0.21",True,914,0,6.818924065275521
blog,blog,NOUN,NOUN,,,,,True,8,0,2.1972245773362196
have,have,AUX,AUX,0.5394692821585259,1.420721773688774,SCONJ,"AUX: 0.54, SCONJ: 0.30, ADV: 0.16",True,1272,0,7.149131598557407
not,not,PART,PART,0.0,0.0,ADV,ADV: 1.00,True,1778,0,7.483806687665835
come,come,VERB,VERB,1.0,0.0,,VERB: 1.00,True,259,0,5.560681631015528
across,across,ADP,ADP,1.0,0.0,,ADP: 1.00,True,26,0,3.295836866004329
this,this,PRON,PRON,0.8642989403303188,0.5728685866280419,PROPN,"PRON: 0.86, PROPN: 0.14",True,460,0,6.133398042996649
yet,yet,ADV,ADV,0.8709209984555767,0.6025371816436936,ADP,"ADV: 0.87, ADP: 0.12",True,40,0,3.713572066704308
",",",",PUNCT,PUNCT,,,,,True,7019,0,8.856518497019858
but,but,CCONJ,CCONJ,0.34034661022826057,1.3216395645220282,SCONJ,"SCONJ: 0.56, CCONJ: 0.34, ADV: 0.10",True,724,0,6.586171654854675
I,I,PRON,PRON,0.8120455698397202,0.6971726195736183,ADV,"PRON: 0.81, ADV: 0.19",True,3975,0,8.288031567776464
figure,figured,VERB,VERB,1.0,0.0,,VERB: 1.00,True,25,0,3.258096538021482
I,I,PRON,PRON,0.8120455698397202,0.6971726195736183,ADV,"PRON: 0.81, ADV: 0.19",True,3975,0,8.288031567776464
would,would,AUX,AUX,0.6766059234107598,1.2047728272803377,PART,"AUX: 0.68, PART: 0.26",True,647,0,6.473890696352274
put,put,VERB,VERB,1.0,0.0,,VERB: 1.00,True,146,0,4.990432586778736
it,it,PRON,PRON,0.8842537617473055,0.592767679423188,PROPN,"PRON: 0.88, PROPN: 0.10",True,1836,0,7.515889085215125
out,out,ADV,ADV,0.4495321848885089,1.5366050111453498,PRON,"ADV: 0.45, PRON: 0.31, ADP: 0.24",True,118,0,4.77912349311153
there,there,ADV,ADV,0.7173513069067179,0.9079969524886655,PRON,"ADV: 0.72, PRON: 0.28",True,203,0,5.318119993844216
anyways,anyways,ADV,ADV,,,,,True,2,0,1.0986122886681098
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
John,John,PROPN,PROPN,1.0,0.0,,PROPN: 1.00,True,63,0,4.1588830833596715
Donovan,Donovan,PROPN,PROPN,,,,,False,0,0,0.0
from,from,ADP,ADP,1.0,0.0,,ADP: 1.00,True,635,0,6.455198563340122
Argghhh!,Argghhh!,PROPN,PROPN,,,,,False,0,0,0.0
have,has,AUX,AUX,0.5394692821585259,1.420721773688774,SCONJ,"AUX: 0.54, SCONJ: 0.30, ADV: 0.16",True,1272,0,7.149131598557407
put,put,VERB,VERB,1.0,0.0,,VERB: 1.00,True,146,0,4.990432586778736
out,out,ADP,ADP,0.3048787100826155,1.4186785992268005,ADV,"ADV: 0.56, ADP: 0.30, PRON: 0.13",True,315,0,5.755742213586912
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
excellent,excellent,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,68,0,4.23410650459726
slide,slide,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
show,show,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,24,0,3.2188758248682006
on,on,SCONJ,ADP,0.9039999960001959,0.45618611550975835,ADV,"SCONJ: 0.90, ADV: 0.10",True,60,1,4.110873864173311
what,what,PRON,PRON,0.814991648966732,0.7613249855970989,ADV,"PRON: 0.81, ADV: 0.17",True,379,0,5.940171252720432
be,was,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
actually,actually,ADV,ADV,1.0,0.0,,ADV: 1.00,True,70,0,4.2626798770413155
find,found,VERB,VERB,1.0,0.0,,VERB: 1.00,True,210,0,5.351858133476067
and,and,CCONJ,CCONJ,0.5106103265748634,1.9222733403516568,SCONJ,"CCONJ: 0.51, SCONJ: 0.19, SYM: 0.18, ADV: 0.07",True,5000,0,8.517393171418904
fight,fought,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
for,for,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1704,0,7.4413203897176174
in,in,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2906,0,7.9748769005588755
Fallujah,Fallujah,PROPN,PROPN,,,,,True,7,0,2.0794415416798357
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
click,Click,VERB,VERB,1.0,0.0,,VERB: 1.00,True,14,0,2.70805020110221
here,here,ADV,ADV,0.2667671855757136,1.7111260743999934,ADJ,"ADJ: 0.47, ADV: 0.27, PRON: 0.22",True,178,0,5.187385805840755
to,To,PART,PART,0.2897437042256339,1.2781257761663507,AUX,"AUX: 0.64, PART: 0.29",True,3285,0,8.097426298597213
view,view,VERB,VERB,,,,,True,6,0,1.9459101490553132
it,it,PRON,PRON,0.8842537617473055,0.592767679423188,PROPN,"PRON: 0.88, PROPN: 0.10",True,1836,0,7.515889085215125
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
he,He,PRON,PRON,0.8707816531878636,0.6840250440110545,PROPN,"PRON: 0.87, PROPN: 0.07, ADV: 0.06",True,1118,0,7.020190708311925
make,makes,VERB,VERB,1.0,0.0,,VERB: 1.00,True,403,0,6.0014148779611505
some,some,DET,DET,0.6090185054303542,1.3572319235391401,PRON,"DET: 0.61, PRON: 0.30, NUM: 0.06",True,351,0,5.863631175598097
good,good,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,557,0,6.324358962381311
observation,observations,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
on,on,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1157,0,7.05444965813294
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
few,few,ADJ,ADJ,0.4715949722732186,1.0700693249298514,NUM,"NUM: 0.52, ADJ: 0.47",True,110,0,4.709530201312334
of,of,ADP,ADP,0.6813063985858969,0.94463027151541,SYM,"ADP: 0.68, SYM: 0.31",True,3496,0,8.159660737063376
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
pic,pic's,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
one,One,NUM,NUM,0.0,0.9648573455774067,DET,"DET: 0.76, ADJ: 0.21",True,352,0,5.8664680569332965
of,of,ADP,ADP,0.6813063985858969,0.94463027151541,SYM,"ADP: 0.68, SYM: 0.31",True,3496,0,8.159660737063376
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
picture,pictures,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,34,0,3.5553480614894135
show,shows,VERB,VERB,1.0,0.0,,VERB: 1.00,True,86,0,4.465908118654584
a,a,DET,DET,0.7583685214300786,0.878633559384098,PRON,"DET: 0.76, PRON: 0.23",True,4241,0,8.352790135124629
flag,flag,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
that,that,PRON,PRON,0.672376517668812,1.2775876792906455,CCONJ,"PRON: 0.67, CCONJ: 0.23, ADV: 0.08",True,909,0,6.813444599510896
be,was,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
find,found,VERB,VERB,1.0,0.0,,VERB: 1.00,True,210,0,5.351858133476067
in,in,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2906,0,7.9748769005588755
Fallujah,Fallujah,PROPN,PROPN,,,,,True,7,0,2.0794415416798357
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
on,On,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1157,0,7.05444965813294
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
next,next,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,95,0,4.564348191467836
two,two,NUM,NUM,0.4956897554229794,1.5711212463484456,DET,"NUM: 0.50, DET: 0.28, ADJ: 0.21",True,177,0,5.181783550292085
picture,pictures,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,34,0,3.5553480614894135
he,he,PRON,PRON,0.8707816531878636,0.6840250440110545,PROPN,"PRON: 0.87, PROPN: 0.07, ADV: 0.06",True,1118,0,7.020190708311925
take,took,VERB,VERB,1.0,0.0,,VERB: 1.00,True,393,0,5.976350909297934
screenshot,screenshots,NOUN,NOUN,,,,,False,0,0,0.0
of,of,ADP,ADP,0.6813063985858969,0.94463027151541,SYM,"ADP: 0.68, SYM: 0.31",True,3496,0,8.159660737063376
two,two,NUM,NUM,0.4956897554229794,1.5711212463484456,DET,"NUM: 0.50, DET: 0.28, ADJ: 0.21",True,177,0,5.181783550292085
beheading,beheading,NOUN,NOUN,,,,,False,0,0,0.0
video,video's,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,17,0,2.8903717578961645
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
compare,Compare,VERB,VERB,1.0,0.0,,VERB: 1.00,True,16,0,2.833213344056216
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
flag,flags,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
to,to,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1809,0,7.501082124259871
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
Fallujah,Fallujah,PROPN,PROPN,,,,,True,7,0,2.0794415416798357
one,one,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,123,0,4.820281565605037
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
you,You,PRON,PRON,0.8103389971760772,0.7007617651826081,ADV,"PRON: 0.81, ADV: 0.19",True,2148,0,7.67275789664251
have,have,VERB,VERB,1.0,0.0,,VERB: 1.00,True,1332,0,7.195187320178709
to,to,PART,PART,0.2897437042256339,1.2781257761663507,AUX,"AUX: 0.64, PART: 0.29",True,3285,0,8.097426298597213
see,see,VERB,VERB,1.0,0.0,,VERB: 1.00,True,293,0,5.683579767338681
this,these,DET,DET,0.7066422259063911,1.011767701359106,PRON,"DET: 0.71, PRON: 0.26",True,882,0,6.78332520060396
slide,slides,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
....,....,PUNCT,PUNCT,,,,,True,57,0,4.060443010546419
they,they,PRON,PRON,0.8822453144417982,0.6094736588760544,ADV,"PRON: 0.88, ADV: 0.09",True,1454,0,7.282761179605593
be,are,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
amazing,amazing,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,32,0,3.4965075614664802
.,.,PUNCT,PUNCT,,,,,True,8645,0,9.064852065227576
this,This,DET,DET,0.7066422259063911,1.011767701359106,PRON,"DET: 0.71, PRON: 0.26",True,882,0,6.78332520060396
Fallujah,Fallujah,PROPN,PROPN,,,,,True,7,0,2.0794415416798357
operation,operation,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,25,0,3.258096538021482
may,my,AUX,PRON,0.688829918497045,1.0876709566535618,PART,"AUX: 0.69, PART: 0.26",True,187,1,5.236441962829949
turn,turn,VERB,VERB,1.0,0.0,,VERB: 1.00,True,48,0,3.8918202981106265
out,out,ADP,ADP,0.3048787100826155,1.4186785992268005,ADV,"ADV: 0.56, ADP: 0.30, PRON: 0.13",True,315,0,5.755742213586912
to,to,PART,PART,0.2897437042256339,1.2781257761663507,AUX,"AUX: 0.64, PART: 0.29",True,3285,0,8.097426298597213
be,be,AUX,AUX,0.17053019545853085,1.7430474905759552,CCONJ,"CCONJ: 0.48, ADV: 0.27, AUX: 0.17, SCONJ: 0.08",True,7257,0,8.889859587773016
the,the,DET,DET,0.7326064941314845,0.9462433902887021,PRON,"DET: 0.73, PRON: 0.25",True,9071,0,9.112948025967533
most,most,ADV,ADV,1.0,0.0,,ADV: 1.00,True,82,0,4.418840607796598
important,important,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,43,0,3.784189633918261
operation,operation,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,25,0,3.258096538021482
do,done,VERB,VERB,1.0,0.0,,VERB: 1.00,True,510,0,6.236369590203704
by,by,ADP,ADP,1.0,0.0,,ADP: 1.00,True,574,0,6.354370040797351
