lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
되+었+다,되었다,VERB,VERB,1.0,0.0,,VERB: 1.00,True,406,0,6.008813185442595
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
이런,이런,DET,VERB,0.7401926156171708,1.273157333561695,PRON,"DET: 0.74, PRON: 0.16",True,188,1,5.241747015059643
상황+에서,상황에서,ADV,ADV,0.4949269649641512,0.9999257412371708,NOUN,"NOUN: 0.51, ADV: 0.49",True,34,0,3.5553480614894135
조선,조선,PROPN,PROPN,0.8666905187884784,0.75181681557401,ADJ,"PROPN: 0.87, ADJ: 0.07, NOUN: 0.05",True,32,0,3.4965075614664802
사회+가,사회가,NOUN,NOUN,0.7970233780279968,0.7278415403993329,ADV,"NOUN: 0.80, ADV: 0.20",True,21,0,3.091042453358316
나아가+아야,나아가야,VERB,VERB,,,,,True,1,0,0.6931471805599453
하,할,AUX,AUX,0.9338585238307442,0.4172885954604142,VERB,AUX: 0.93,True,1561,0,7.3537223303996315
방향+에,방향에,ADV,ADV,,,,,True,1,0,0.6931471805599453
대하+어,대해,SCONJ,SCONJ,0.9423641641129176,0.3737038714695661,ADV,SCONJ: 0.94,True,195,0,5.278114659230517
여러,여러,ADJ,ADJ,0.0494598114048365,2.001777225577383,NUM,"NUM: 0.41, DET: 0.33, PROPN: 0.15",True,242,0,5.493061443340548
가지,가지,NOUN,NOUN,0.4373098920896817,0.9886303749087626,NUM,"NUM: 0.56, NOUN: 0.44",True,240,0,5.484796933490655
방안+이,방안이,NOUN,NOUN,,,,,True,5,0,1.791759469228055
제시+되+었+다,제시되었다,VERB,VERB,,,,,True,2,0,1.0986122886681098
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
하나+의,하나의,NUM,NUM,0.0,1.8596468974143778,DET,"DET: 0.58, PRON: 0.17, PROPN: 0.10, VERB: 0.07",True,81,0,4.406719247264253
흐름+은,흐름은,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
문+을,문을,NOUN,NOUN,0.5682889963477201,0.9865021613225917,ADV,"NOUN: 0.57, ADV: 0.43",True,19,0,2.995732273553991
닫아걸+고,닫아걸고,CCONJ,CCONJ,,,,,False,0,0,0.0
싸우+면서,싸우면서,CCONJ,CCONJ,,,,,True,1,0,0.6931471805599453
봉건,봉건,NOUN,NOUN,,,,,False,0,0,0.0
사호+를,사호를,NOUN,NOUN,,,,,False,0,0,0.0
그대로,그대로,ADV,ADV,0.6116053759894046,0.9637557245725165,SCONJ,"ADV: 0.61, SCONJ: 0.39",True,82,0,4.418840607796598
유지+하+자는,유지하자는,VERB,VERB,,,,,True,1,0,0.6931471805599453
척사,척사,NOUN,NOUN,,,,,False,0,0,0.0
사상+이+었+다,사상이었다,VERB,VERB,,,,,True,1,0,0.6931471805599453
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
그러나,그러나,CCONJ,CCONJ,0.7813853547833469,0.9202432620225973,PRON,"CCONJ: 0.78, PRON: 0.17",True,1085,0,6.990256500493881
민중+은,민중은,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
밖+으로+는,밖으로는,NOUN,NOUN,,,,,False,0,0,0.0
침략+하+어,침략해,SCONJ,SCONJ,,,,,True,1,0,0.6931471805599453
들어오+는,들어오는,VERB,VERB,,,,,True,2,0,1.0986122886681098
외세+를,외세를,NOUN,NOUN,,,,,False,0,0,0.0
배격+하+ㄹ,배격할,VERB,VERB,,,,,False,0,0,0.0
뿐+만,뿐만,ADV,ADV,0.3034038632739397,2.159639107857004,PROPN,"ADV: 0.30, PROPN: 0.25, PRON: 0.21, SCONJ: 0.20",True,95,0,4.564348191467836
아니+라,아니라,SCONJ,SCONJ,0.8278888847473108,0.9688296767053635,ADJ,"SCONJ: 0.83, ADJ: 0.07, ADV: 0.06",True,380,0,5.942799375126701
안+으로+는,안으로는,NOUN,NOUN,,,,,False,0,0,0.0
봉건,봉건,NOUN,NOUN,,,,,False,0,0,0.0
제도+를,제도를,NOUN,NOUN,0.8940695302985887,0.48751765689405874,ADV,"NOUN: 0.89, ADV: 0.11",True,11,0,2.4849066497880004
청산+하+ㄹ,청산할,VERB,VERB,,,,,False,0,0,0.0
것+을,것을,NOUN,NOUN,0.44908536909175656,0.9925072238320731,ADV,"ADV: 0.55, NOUN: 0.45",True,533,0,6.280395838960195
요구+하+었+다,요구하였다,VERB,VERB,,,,,True,4,0,1.6094379124341003
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
중앙+과,중앙과,CCONJ,CCONJ,,,,,True,1,0,0.6931471805599453
지방+의,지방의,NOUN,NOUN,0.20459805967299033,1.4246366456178483,PROPN,"PROPN: 0.56, PRON: 0.23, NOUN: 0.20",True,16,0,2.833213344056216
벼슬,벼슬,NOUN,NOUN,,,,,False,0,0,0.0
가운데,가운데,NOUN,NOUN,0.2650892179806347,0.8343293731152815,ADV,"ADV: 0.73, NOUN: 0.27",True,114,0,4.74493212836325
노른자위+는,노른자위는,NOUN,NOUN,,,,,False,0,0,0.0
이+들+이,이들이,PRON,PRON,0.5358697127997678,1.4740322491834068,ADV,"PRON: 0.54, ADV: 0.34, PROPN: 0.11",True,20,0,3.044522437723423
독차지+하+고,독차지하고,CCONJ,CCONJ,,,,,False,0,0,0.0
나머지+는,나머지는,NOUN,NOUN,,,,,True,5,0,1.791759469228055
돈+을,돈을,NOUN,NOUN,0.8932584745005273,0.4900084951320194,ADV,"NOUN: 0.89, ADV: 0.11",True,51,0,3.9512437185814275
받+고,받고,CCONJ,CCONJ,0.9435180933418549,0.3647829867170224,SCONJ,CCONJ: 0.94,True,15,0,2.772588722239781
팔+기+가,팔기가,NOUN,NOUN,,,,,False,0,0,0.0
일쑤+이+었+다,일쑤였다,VERB,VERB,,,,,True,4,0,1.6094379124341003
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
백성+들+은,백성들은,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
무겁+ㄴ,무거운,ADJ,ADJ,0.6825704301044162,1.3866504057520566,VERB,"ADJ: 0.68, VERB: 0.14, PROPN: 0.12, NOUN: 0.07",True,14,0,2.70805020110221
세금+과,세금과,CCONJ,CCONJ,,,,,True,1,0,0.6931471805599453
갖가지,갖가지,ADJ,ADJ,,,,,True,7,0,2.0794415416798357
잡세,잡세,NOUN,NOUN,,,,,False,0,0,0.0
때문+에,때문에,ADV,ADV,0.1064511615251679,1.3402071402133555,SCONJ,"SCONJ: 0.56, NOUN: 0.33, ADV: 0.11",True,395,0,5.981414211254481
죽+ㄹ,죽을,VERB,VERB,,,,,True,7,0,2.0794415416798357
지경+이+었+으나,지경이었으나,SCONJ,SCONJ,,,,,False,0,0,0.0
썩+ㄴ,썩은,VERB,VERB,,,,,True,1,0,0.6931471805599453
관리+들+이,관리들이,NOUN,NOUN,,,,,False,0,0,0.0
중간+에서,중간에서,ADV,ADV,,,,,True,2,0,1.0986122886681098
세금+을,세금을,NOUN,NOUN,0.11297198908617026,1.7411571974862516,PRON,"PRON: 0.48, ADV: 0.29, SCONJ: 0.12, NOUN: 0.11",True,18,0,2.9444389791664403
가로채+ㅁ+으로써,가로챔으로써,ADV,ADV,,,,,False,0,0,0.0
국고+는,국고는,NOUN,NOUN,,,,,False,0,0,0.0
텅텅,텅텅,ADV,SCONJ,,,,,False,0,1,0.0
비+었+다,비었다,ADJ,VERB,,,,,False,0,1,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
나라+의,나라의,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,39,0,3.6888794541139363
국방력+도,국방력도,ADV,ADV,,,,,False,0,0,0.0
약하+어+지+ㄹ,약해질,VERB,VERB,,,,,True,1,0,0.6931471805599453
대로,대로,NOUN,NOUN,0.4481255303134923,0.992221539380921,ADV,"ADV: 0.55, NOUN: 0.45",True,35,0,3.58351893845611
약하+어+지+었+다,약해졌다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
대원군+은,대원군은,NOUN,PROPN,,,,,False,0,1,0.0
먼저,먼저,ADV,ADV,0.6198414524949702,1.3040052167168434,PRON,"ADV: 0.62, PRON: 0.26, SCONJ: 0.12",True,120,0,4.795790545596741
안동,안동,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
김+씨,김씨,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
가운데,가운데,NOUN,NOUN,0.2650892179806347,0.8343293731152815,ADV,"ADV: 0.73, NOUN: 0.27",True,114,0,4.74493212836325
높+ㄴ,높은,ADJ,ADJ,0.866502896804894,0.5669515898247081,VERB,"ADJ: 0.87, VERB: 0.13",True,88,0,4.48863636973214
벼슬+을,벼슬을,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
하+고,하고,VERB,VERB,1.0,0.0,,VERB: 1.00,True,72,0,4.290459441148391
있,있던,AUX,AUX,0.9169265804441411,0.5339086002533837,SCONJ,AUX: 0.92,True,3302,0,8.10258642539079
핵심,핵심,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
세력+을,세력을,NOUN,NOUN,0.8927316603105365,0.4916210609034887,ADV,"NOUN: 0.89, ADV: 0.11",True,15,0,2.772588722239781
벼슬+에서,벼슬에서,ADV,ADV,,,,,False,0,0,0.0
쫓아내+었+다,쫓아내었다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
그리고,그리고,CCONJ,CCONJ,0.25687445447383056,1.5425353691976529,PRON,"PRON: 0.53, CCONJ: 0.26, ADV: 0.20",True,600,0,6.398594934535208
왕+의,왕의,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
친척+이,친척이,NOUN,NOUN,,,,,False,0,0,0.0
벼슬+을,벼슬을,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
하+ㄹ,할,VERB,VERB,1.0,0.0,,VERB: 1.00,True,388,0,5.963579343618446
수,수,NOUN,NOUN,0.4487608035039453,0.9924112220666212,ADV,"ADV: 0.55, NOUN: 0.45",True,2139,0,7.668561108015897
있+도록,있도록,SCONJ,SCONJ,0.1326010561757488,0.9571860949218096,ADJ,"ADJ: 0.80, SCONJ: 0.13, CCONJ: 0.06",True,28,0,3.367295829986474
종친,종친,NOUN,NOUN,,,,,False,0,0,0.0
과거,과거,NOUN,NOUN,0.022955996223828525,1.4859171134685567,DET,"DET: 0.68, PRON: 0.15, PROPN: 0.12",True,21,0,3.091042453358316
제도+를,제도를,NOUN,NOUN,0.8940695302985887,0.48751765689405874,ADV,"NOUN: 0.89, ADV: 0.11",True,11,0,2.4849066497880004
실시+하+었+다,실시하였다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
왕권+의,왕권의,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
위엄+을,위엄을,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
내세우+려고,내세우려고,SCONJ,SCONJ,,,,,False,0,0,0.0
임진,임진,NOUN,PROPN,,,,,False,0,1,0.0
왜란,왜란,NOUN,PROPN,,,,,False,0,1,0.0
때,때,NOUN,NOUN,0.3501472641565367,0.9341995059957661,ADV,"ADV: 0.65, NOUN: 0.35",True,449,0,6.1092475827643655
불타+어+버리+ㄴ,불타버린,VERB,VERB,,,,,False,0,0,0.0
경북궁+을,경북궁을,PROPN,PROPN,,,,,False,0,0,0.0
다시,다시,ADV,ADV,0.22281512269832424,1.2045048438789578,PRON,"PRON: 0.69, ADV: 0.22, SCONJ: 0.07",True,272,0,5.60947179518496
짓+고,짓고,CCONJ,CCONJ,,,,,True,8,0,2.1972245773362196
법전+도,법전도,ADV,ADV,,,,,False,0,0,0.0
다시,다시,ADV,ADV,0.22281512269832424,1.2045048438789578,PRON,"PRON: 0.69, ADV: 0.22, SCONJ: 0.07",True,272,0,5.60947179518496
편찬+하+었+다,편찬하였다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
많+ㄴ,많은,ADJ,ADJ,0.8409684912216782,0.6319875736965088,VERB,"ADJ: 0.84, VERB: 0.16",True,286,0,5.659482215759621
땅+을,땅을,NOUN,NOUN,0.8937228247123591,0.48858364873406007,ADV,"NOUN: 0.89, ADV: 0.11",True,21,0,3.091042453358316
가지+고,가지고,VERB,VERB,1.0,0.0,,VERB: 1.00,True,129,0,4.867534450455582
있,있으면서,AUX,AUX,0.9169265804441411,0.5339086002533837,SCONJ,AUX: 0.92,True,3302,0,8.10258642539079
세금+을,세금을,NOUN,NOUN,0.11297198908617026,1.7411571974862516,PRON,"PRON: 0.48, ADV: 0.29, SCONJ: 0.12, NOUN: 0.11",True,18,0,2.9444389791664403
내+지,내지,VERB,VERB,,,,,True,8,0,2.1972245773362196
않,않던,AUX,AUX,0.8683197930690332,0.7418778711260332,SCONJ,"AUX: 0.87, SCONJ: 0.07, CCONJ: 0.05",True,1681,0,7.427738840532894
양반,양반,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
지주+들+에게,지주들에게,ADV,ADV,,,,,False,0,0,0.0
세금+을,세금을,NOUN,NOUN,0.11297198908617026,1.7411571974862516,PRON,"PRON: 0.48, ADV: 0.29, SCONJ: 0.12, NOUN: 0.11",True,18,0,2.9444389791664403
물리+었+으며,물렸으며,CCONJ,SCONJ,,,,,False,0,1,0.0
",",",",PUNCT,PUNCT,,,,,True,6399,0,8.764053269347762
국가,국가,NOUN,NOUN,0.44234193519108805,0.990386284491765,NUM,"NUM: 0.56, NOUN: 0.44",True,43,0,3.784189633918261
재정+을,재정을,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
축내+더+ㄴ,축내던,VERB,VERB,,,,,False,0,0,0.0
썩+ㄴ,썩은,VERB,VERB,,,,,True,1,0,0.6931471805599453
관리+들+을,관리들을,NOUN,NOUN,,,,,False,0,0,0.0
처벌+하+었+다,처벌하였다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
호포제+를,호포제를,NOUN,NOUN,,,,,False,0,0,0.0
실시+하+어,실시하여,SCONJ,SCONJ,,,,,True,3,0,1.3862943611198906
",",",",PUNCT,PUNCT,,,,,True,6399,0,8.764053269347762
그,그,DET,DET,0.4655349779756074,1.6477363180917028,X,"DET: 0.47, X: 0.39, PRON: 0.10",True,1958,0,7.580189417944541
동안,동안,NOUN,NOUN,0.19184887562487574,0.7053231817877911,ADV,"ADV: 0.81, NOUN: 0.19",True,139,0,4.941642422609304
군포+를,군포를,NOUN,NOUN,,,,,False,0,0,0.0
물+지,물지,VERB,VERB,,,,,True,1,0,0.6931471805599453
않,않았던,AUX,AUX,0.8683197930690332,0.7418778711260332,SCONJ,"AUX: 0.87, SCONJ: 0.07, CCONJ: 0.05",True,1681,0,7.427738840532894
양반+에게+도,양반에게도,ADV,ADV,,,,,False,0,0,0.0
국방비+를,국방비를,NOUN,NOUN,,,,,False,0,0,0.0
내+게,내게,VERB,ADV,,,,,True,5,1,1.791759469228055
하,하였다,AUX,AUX,0.9338585238307442,0.4172885954604142,VERB,AUX: 0.93,True,1561,0,7.3537223303996315
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
대원군+은,대원군은,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
국가,국가,NOUN,NOUN,0.44234193519108805,0.990386284491765,NUM,"NUM: 0.56, NOUN: 0.44",True,43,0,3.784189633918261
재정+을,재정을,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
좀먹+으며,좀먹으며,CCONJ,CCONJ,,,,,False,0,0,0.0
인민+을,인민을,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
억압+하+고,억압하고,CCONJ,CCONJ,,,,,False,0,0,0.0
수탈+하+더+ㄴ,수탈하던,VERB,VERB,,,,,False,0,0,0.0
서원+을,서원을,NOUN,NOUN,,,,,False,0,0,0.0
정리+하+었+다,정리하였다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
셔먼,셔먼,PROPN,PROPN,,,,,False,0,0,0.0
호+는,호는,NOUN,NOUN,,,,,False,0,0,0.0
이,이,DET,DET,0.7402809394609176,1.1658005205621638,PRON,"DET: 0.74, PRON: 0.19",True,1487,0,7.305188215393037
배+에,배에,ADV,ADV,,,,,True,8,0,2.1972245773362196
부딪히+어,부딪혀,SCONJ,SCONJ,,,,,False,0,0,0.0
불+에,불에,ADV,ADV,,,,,True,5,0,1.791759469228055
타+서,타서,SCONJ,SCONJ,,,,,True,3,0,1.3862943611198906
대동강+에,대동강에,ADV,ADV,,,,,False,0,0,0.0
가라앉+았+다,가라앉았다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
미국+에,미국에,ADV,ADV,,,,,True,1,0,0.6931471805599453
잇+어,이어,SCONJ,SCONJ,0.04914003075355975,1.3617374972826457,PRON,"PRON: 0.71, PROPN: 0.12, ADV: 0.10",True,41,0,3.7376696182833684
프랑스+도,프랑스도,ADV,ADV,,,,,False,0,0,0.0
침입+하+어,침입하여,VERB,VERB,,,,,True,1,0,0.6931471805599453
오+았+다,왔다,VERB,VERB,1.0,0.0,,VERB: 1.00,True,104,0,4.653960350157523
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
이에,이에,CCONJ,CCONJ,0.5316211277332055,1.5469162434340038,PRON,"CCONJ: 0.53, PRON: 0.33, PROPN: 0.10",True,19,0,2.995732273553991
침략자+들+은,침략자들은,NOUN,NOUN,,,,,False,0,0,0.0
그,그,DET,DET,0.4655349779756074,1.6477363180917028,X,"DET: 0.47, X: 0.39, PRON: 0.10",True,1958,0,7.580189417944541
동안,동안,NOUN,NOUN,0.19184887562487574,0.7053231817877911,ADV,"ADV: 0.81, NOUN: 0.19",True,139,0,4.941642422609304
빼앗+ㄴ,빼앗은,VERB,VERB,,,,,False,0,0,0.0
재물+과,재물과,CCONJ,CCONJ,,,,,True,3,0,1.3862943611198906
문화재+들+을,문화재들을,NOUN,NOUN,,,,,False,0,0,0.0
배+에,배에,ADV,ADV,,,,,True,8,0,2.1972245773362196
싣+고,싣고,CCONJ,CCONJ,,,,,True,1,0,0.6931471805599453
도망치+어,도망쳐,VERB,VERB,,,,,False,0,0,0.0
버리+었+다,버렸다,VERB,VERB,1.0,0.0,,VERB: 1.00,True,26,0,3.295836866004329
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
프랑스+에,프랑스에,ADV,ADV,,,,,False,0,0,0.0
비하+어,비해,SCONJ,SCONJ,0.9705010660653878,0.19187277893663385,ADV,SCONJ: 0.97,True,43,0,3.784189633918261
미국+은,미국은,PROPN,PROPN,0.20009365531961806,1.0518064604495745,PRON,"PRON: 0.75, PROPN: 0.20",True,19,0,2.995732273553991
더욱,더욱,ADV,ADV,0.5372275985686918,1.4587052909910652,PRON,"ADV: 0.54, PRON: 0.23, SCONJ: 0.23",True,175,0,5.170483995038151
끈질기+게,끈질기게,SCONJ,SCONJ,,,,,True,3,0,1.3862943611198906
침략+하+어,침략하여,VERB,VERB,,,,,False,0,0,0.0
오+았+다,왔다,VERB,VERB,1.0,0.0,,VERB: 1.00,True,104,0,4.653960350157523
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
새기+어+지+어,새겨져,VERB,VERB,,,,,True,6,0,1.9459101490553132
있,있다,AUX,AUX,0.9169265804441411,0.5339086002533837,SCONJ,AUX: 0.92,True,3302,0,8.10258642539079
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
철폐+되+었더+ㄴ,철폐되었던,VERB,VERB,,,,,False,0,0,0.0
서원+도,서원도,ADV,ADV,,,,,False,0,0,0.0
다시,다시,ADV,ADV,0.22281512269832424,1.2045048438789578,PRON,"PRON: 0.69, ADV: 0.22, SCONJ: 0.07",True,272,0,5.60947179518496
복구+되+었+다,복구되었다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
더구나,더구나,ADV,ADV,0.06090932208735942,1.2798938220627387,CCONJ,"CCONJ: 0.70, PRON: 0.18, ADV: 0.06, PROPN: 0.05",True,38,0,3.6635616461296463
수입품+은,수입품은,NOUN,NOUN,,,,,False,0,0,0.0
대부분,대부분,ADV,NOUN,0.9773763613498296,0.15592836763856532,NOUN,ADV: 0.98,True,13,1,2.6390573296152584
영국산,영국산,NOUN,NOUN,,,,,False,0,0,0.0
면제품+과,면제품과,CCONJ,CCONJ,,,,,False,0,0,0.0
봉건,봉건,NOUN,NOUN,,,,,False,0,0,0.0
지배층+이,지배층이,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
소비+하+는,소비하는,VERB,VERB,,,,,True,3,0,1.3862943611198906
사치품+이+었+다,사치품이었다,VERB,VERB,,,,,False,0,0,0.0
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
이,이,DET,DET,0.7402809394609176,1.1658005205621638,PRON,"DET: 0.74, PRON: 0.19",True,1487,0,7.305188215393037
나라+들+과,나라들과,CCONJ,CCONJ,,,,,True,1,0,0.6931471805599453
맺+ㄴ,맺은,VERB,VERB,,,,,True,1,0,0.6931471805599453
조약+도,조약도,ADV,ADV,,,,,False,0,0,0.0
일본+과,일본과,CCONJ,CCONJ,0.9089296636769904,0.44003240577616987,PROPN,"CCONJ: 0.91, PROPN: 0.09",True,16,0,2.833213344056216
맺+ㄴ,맺은,VERB,VERB,,,,,True,1,0,0.6931471805599453
조약+처럼,조약처럼,ADV,ADV,,,,,False,0,0,0.0
불평등+하+ㄴ,불평등한,VERB,VERB,,,,,True,4,0,1.6094379124341003
것+이+었+다,것이었다,VERB,VERB,1.0,0.0,,VERB: 1.00,True,163,0,5.099866427824199
.,.,PUNCT,PUNCT,,,,,True,22547,0,10.023401649201466
다만,다만,CCONJ,ADV,,,,,True,6,1,1.9459101490553132
낮+ㄴ,낮은,ADJ,ADJ,0.590982003872158,1.3510910597026453,VERB,"ADJ: 0.59, VERB: 0.27, NOUN: 0.14",True,36,0,3.6109179126442243
비율+이+나마,비율이나마,SCONJ,SCONJ,,,,,False,0,0,0.0
관세+를,관세를,NOUN,NOUN,,,,,False,0,0,0.0
물리+ㄹ,물릴,VERB,VERB,,,,,False,0,0,0.0
수,수,NOUN,NOUN,0.4487608035039453,0.9924112220666212,ADV,"ADV: 0.55, NOUN: 0.45",True,2139,0,7.668561108015897
있+게,있게,SCONJ,SCONJ,0.6764872185280384,1.3955926150824305,ADV,"SCONJ: 0.68, ADV: 0.16, ADJ: 0.10, NOUN: 0.07",True,26,0,3.295836866004329
